date,category,total_units,total_value,stockout_skus,overstock_skus,instock_rate,carrying_cost
2025-08-21,Furniture,4571,2697327.18,22,37,0.75,1348.68
2025-08-21,Office Supplies,9581,299846.17,38,1,0.7516339869281046,149.89
2025-08-21,Shipping,6476,293726.9,11,3,0.8674698795180723,146.84
2025-08-21,Technology,4502,1351664.7999999998,20,32,0.7619047619047619,675.78
2025-08-22,Breakroom,6479,122311.70999999999,21,0,0.7717391304347826,61.15
2025-08-22,Furniture,4672,2758662.68,26,37,0.7045454545454546,1379.34
2025-08-22,Office Supplies,9149,293519.05,39,0,0.7450980392156863,146.7
2025-08-22,Shipping,6395,291276.17,11,2,0.8674698795180723,145.64
2025-08-22,Technology,4399,1307948.66,20,30,0.7619047619047619,654.0
2025-08-23,Breakroom,7713,142990.45,14,2,0.8478260869565217,71.49
2025-08-23,Furniture,4959,2925720.68,18,39,0.7954545454545454,1462.86
2025-08-23,Office Supplies,10151,321070.03,22,0,0.8562091503267973,160.52
2025-08-23,Shipping,7134,314898.26,5,2,0.9397590361445783,157.47
2025-08-23,Technology,4495,1332801.18,16,31,0.8095238095238095,666.38
2025-08-24,Breakroom,8394,159282.1,9,2,0.9021739130434783,79.63
2025-08-24,Furniture,5003,2927050.25,17,39,0.8068181818181818,1463.52
2025-08-24,Office Supplies,10969,348066.74,22,1,0.8562091503267973,174.06
2025-08-24,Shipping,7164,328263.36,3,2,0.963855421686747,164.13
2025-08-24,Technology,4605,1385943.65,17,31,0.7976190476190477,693.01
2025-08-25,Breakroom,7289,139731.1,19,1,0.7934782608695652,69.85
2025-08-25,Furniture,4781,2806917.99,20,34,0.7727272727272727,1403.48
2025-08-25,Office Supplies,10297,330933.22,29,1,0.8104575163398693,165.48
2025-08-25,Shipping,6434,302236.68,9,3,0.891566265060241,151.09
2025-08-25,Technology,4424,1355601.98,18,30,0.7857142857142857,677.8100000000001
2025-08-26,Breakroom,6780,129732.7,23,1,0.75,64.83
2025-08-26,Furniture,4777,2809950.93,25,38,0.7159090909090909,1404.99
2025-08-26,Office Supplies,10186,323258.01,29,1,0.8104575163398693,161.62
2025-08-26,Shipping,6542,288866.05,10,2,0.8795180722891566,144.43
2025-08-26,Technology,4401,1385699.51,18,28,0.7857142857142857,692.88
2025-08-27,Breakroom,7043,135111.6,24,1,0.7391304347826086,67.51
2025-08-27,Furniture,4698,2768912.62,22,38,0.75,1384.44
2025-08-27,Office Supplies,10142,322580.94,34,2,0.7777777777777778,161.31
2025-08-27,Shipping,6438,287230.1,10,2,0.8795180722891566,143.6
2025-08-27,Technology,4333,1333148.94,22,27,0.7380952380952381,666.61
2025-08-28,Breakroom,6876,134651.49,26,3,0.717391304347826,67.33
2025-08-28,Furniture,4489,2659206.55,24,38,0.7272727272727273,1329.62
2025-08-28,Office Supplies,9313,295389.0,37,0,0.7581699346405228,147.75
2025-08-28,Shipping,6090,276207.16,11,3,0.8674698795180723,138.13
2025-08-28,Technology,4350,1300312.45,20,29,0.7619047619047619,650.17
2025-08-29,Breakroom,6839,128040.45999999999,28,3,0.6956521739130435,63.980000000000004
2025-08-29,Furniture,4583,2728742.7,24,36,0.7272727272727273,1364.39
2025-08-29,Office Supplies,8950,294111.97,35,1,0.7712418300653595,147.05
2025-08-29,Shipping,5870,268279.68,10,1,0.8795180722891566,134.14
2025-08-29,Technology,4364,1316983.0699999998,21,26,0.75,658.49
2025-08-30,Breakroom,7560,142556.46,16,2,0.8260869565217391,71.2
2025-08-30,Furniture,4789,2821218.52,16,37,0.8181818181818182,1410.55
2025-08-30,Office Supplies,9790,305607.21,25,2,0.8366013071895425,152.76
2025-08-30,Shipping,6755,301459.16,9,1,0.891566265060241,150.72
2025-08-30,Technology,4593,1420389.82,17,29,0.7976190476190477,710.23
2025-08-31,Breakroom,8045,152444.48,13,1,0.8586956521739131,76.19
2025-08-31,Furniture,4881,2840722.64,16,39,0.8181818181818182,1420.33
2025-08-31,Office Supplies,10256,326325.76,25,1,0.8366013071895425,163.19
2025-08-31,Shipping,6869,313391.08,11,2,0.8674698795180723,156.67
2025-08-31,Technology,4533,1393115.8499999999,17,29,0.7976190476190477,696.59
2025-09-01,Breakroom,7912,149026.29,16,2,0.8260869565217391,74.48
2025-09-01,Furniture,4787,2810369.09,16,36,0.8181818181818182,1405.21
2025-09-01,Office Supplies,9818,319664.01,26,1,0.8300653594771242,159.87
2025-09-01,Shipping,6597,305508.76,11,3,0.8674698795180723,152.75
2025-09-01,Technology,4423,1365293.43,20,28,0.7619047619047619,682.6899999999999
2025-09-02,Breakroom,7857,143862.24,14,1,0.8478260869565217,71.92
2025-09-02,Furniture,4714,2776874.98,19,36,0.7840909090909091,1388.48
2025-09-02,Office Supplies,9917,314643.0,28,1,0.8169934640522876,157.31
2025-09-02,Shipping,6508,303731.81,9,2,0.891566265060241,151.82
2025-09-02,Technology,4428,1416726.27,19,27,0.7738095238095238,708.37
2025-09-03,Breakroom,7628,141987.83,14,2,0.8478260869565217,70.99
2025-09-03,Furniture,4654,2736428.02,21,36,0.7613636363636364,1368.2
2025-09-03,Office Supplies,10395,318187.4,34,2,0.7777777777777778,159.07
2025-09-03,Shipping,6330,300943.09,9,3,0.891566265060241,150.46
2025-09-03,Technology,4452,1374372.5,17,28,0.7976190476190477,687.17
2025-09-04,Breakroom,7725,144392.36000000002,17,1,0.8152173913043478,72.16
2025-09-04,Furniture,4580,2695255.42,23,34,0.7386363636363636,1347.61
2025-09-04,Office Supplies,10272,323902.61,27,4,0.8235294117647058,161.93
2025-09-04,Shipping,6627,320153.54,10,3,0.8795180722891566,160.12
2025-09-04,Technology,4464,1367403.37,19,30,0.7738095238095238,683.69
2025-09-05,Breakroom,7461,141331.5,16,2,0.8260869565217391,70.64
2025-09-05,Furniture,4643,2756985.98,24,35,0.7272727272727273,1378.52
2025-09-05,Office Supplies,9673,308453.79,32,3,0.7908496732026143,154.2
2025-09-05,Shipping,7002,323518.37,7,3,0.9156626506024096,161.77
2025-09-05,Technology,4458,1342417.33,21,30,0.75,671.22
2025-09-06,Breakroom,7993,157069.36,11,3,0.8804347826086957,78.57
2025-09-06,Furniture,4917,2916120.34,16,38,0.8181818181818182,1458.04
2025-09-06,Office Supplies,10662,333339.73,16,3,0.8954248366013072,166.64
2025-09-06,Shipping,7430,336975.17,5,3,0.9397590361445783,168.48
2025-09-06,Technology,4711,1438996.2,16,31,0.8095238095238095,719.49
2025-09-07,Breakroom,8076,159591.7,6,3,0.9347826086956522,79.78
2025-09-07,Furniture,4962,2916609.26,14,39,0.8409090909090909,1458.29
2025-09-07,Office Supplies,11556,359259.14,16,3,0.8954248366013072,179.63
2025-09-07,Shipping,7804,353651.08,4,4,0.9518072289156626,176.82999999999998
2025-09-07,Technology,4841,1475095.64,12,31,0.8571428571428571,737.6
2025-09-08,Breakroom,7404,145693.82,15,2,0.8369565217391305,72.81
2025-09-08,Furniture,4863,2879122.3,20,38,0.7727272727272727,1439.55
2025-09-08,Office Supplies,10189,324306.93,19,2,0.8758169934640523,162.13
2025-09-08,Shipping,7246,339374.57,4,3,0.9518072289156626,169.7
2025-09-08,Technology,4802,1405697.25,15,30,0.8214285714285714,702.86
2025-09-09,Breakroom,7511,145784.09,16,2,0.8260869565217391,72.87
2025-09-09,Furniture,4866,2870199.78,20,38,0.7727272727272727,1435.08
2025-09-09,Office Supplies,10140,319269.34,20,2,0.869281045751634,159.68
2025-09-09,Shipping,7008,321646.83,5,5,0.9397590361445783,160.84
2025-09-09,Technology,4616,1348139.8599999999,17,29,0.7976190476190477,674.06
2025-09-10,Breakroom,7219,138925.21,19,0,0.7934782608695652,69.46
2025-09-10,Furniture,4740,2806024.36,20,37,0.7727272727272727,1403.01
2025-09-10,Office Supplies,10413,327151.12,16,1,0.8954248366013072,163.57
2025-09-10,Shipping,6875,332753.36,8,3,0.9036144578313253,166.38
2025-09-10,Technology,4661,1405090.77,16,31,0.8095238095238095,702.53
2025-09-11,Breakroom,7262,139242.95,17,0,0.8152173913043478,69.58
2025-09-11,Furniture,4746,2806116.27,19,36,0.7840909090909091,1403.05
2025-09-11,Office Supplies,9988,322080.5,25,2,0.8366013071895425,161.03
2025-09-11,Shipping,7107,324930.53,8,3,0.9036144578313253,162.51
2025-09-11,Technology,4466,1333474.62,17,26,0.7976190476190477,666.76
2025-09-12,Breakroom,7511,145070.74,18,1,0.8043478260869565,72.57
2025-09-12,Furniture,4594,2709801.4499999997,19,36,0.7840909090909091,1354.85
2025-09-12,Office Supplies,10815,344247.17,24,2,0.8431372549019608,172.14
2025-09-12,Shipping,6998,324446.68,9,2,0.891566265060241,162.24
2025-09-12,Technology,4542,1412822.97,18,27,0.7857142857142857,706.4499999999999
2025-09-13,Breakroom,8471,161499.99,10,1,0.8913043478260869,80.67999999999999
2025-09-13,Furniture,4903,2880179.94,14,38,0.8409090909090909,1440.07
2025-09-13,Office Supplies,11814,373067.62,16,2,0.8954248366013072,186.5
2025-09-13,Shipping,7453,344485.36,6,3,0.927710843373494,172.27
2025-09-13,Technology,4847,1437044.24,14,29,0.8333333333333334,718.53
2025-09-14,Breakroom,8780,164327.92,9,1,0.9021739130434783,82.14
2025-09-14,Furniture,5073,2984464.34,11,41,0.875,1492.24
2025-09-14,Office Supplies,12448,382289.91,14,1,0.9084967320261438,191.16
2025-09-14,Shipping,7484,353020.45,4,4,0.9518072289156626,176.51
2025-09-14,Technology,4846,1429777.99,13,28,0.8452380952380952,714.89
2025-09-15,Breakroom,8081,152954.73,9,1,0.9021739130434783,76.45
2025-09-15,Furniture,4907,2908097.96,15,39,0.8295454545454546,1454.05
2025-09-15,Office Supplies,11107,344118.48,20,0,0.869281045751634,172.08
2025-09-15,Shipping,6917,323482.35,6,2,0.927710843373494,161.74
2025-09-15,Technology,4589,1404998.07,18,28,0.7857142857142857,702.47
2025-09-16,Breakroom,7452,144243.23,13,1,0.8586956521739131,72.1
2025-09-16,Furniture,4916,2891689.67,18,42,0.7954545454545454,1445.85
2025-09-16,Office Supplies,10601,328807.9,25,2,0.8366013071895425,164.38
2025-09-16,Shipping,6804,318206.99,10,3,0.8795180722891566,159.12
2025-09-16,Technology,4648,1362257.23,21,27,0.75,681.13
2025-09-17,Breakroom,8427,161657.41999999998,12,1,0.8695652173913043,80.8
2025-09-17,Furniture,4833,2846849.51,20,38,0.7727272727272727,1423.44
2025-09-17,Office Supplies,10603,325906.2,29,2,0.8104575163398693,162.91
2025-09-17,Shipping,6932,320086.74,10,4,0.8795180722891566,160.04
2025-09-17,Technology,4461,1345672.5,19,28,0.7738095238095238,672.88
2025-09-18,Breakroom,7851,150004.38,15,1,0.8369565217391305,74.96
2025-09-18,Furniture,4963,2903909.67,18,39,0.7954545454545454,1452.0
2025-09-18,Office Supplies,10565,331617.66,24,1,0.8431372549019608,165.84
2025-09-18,Shipping,6779,315965.83999999997,8,3,0.9036144578313253,158.0
2025-09-18,Technology,4382,1365314.65,19,30,0.7738095238095238,682.66
2025-09-19,Breakroom,7690,145379.09,12,1,0.8695652173913043,72.67
2025-09-19,Furniture,4866,2855316.9,17,37,0.8068181818181818,1427.68
2025-09-19,Office Supplies,10967,333736.65,30,1,0.803921568627451,166.89000000000001
2025-09-19,Shipping,7129,327054.04,7,4,0.9156626506024096,163.52
2025-09-19,Technology,4545,1402079.15,22,28,0.7380952380952381,701.09
2025-09-20,Breakroom,8523,165622.07,15,1,0.8369565217391305,82.82
2025-09-20,Furniture,5055,2984101.06,16,40,0.8181818181818182,1492.08
2025-09-20,Office Supplies,11594,364766.45,22,2,0.8562091503267973,182.35
2025-09-20,Shipping,7299,342465.16,5,5,0.9397590361445783,171.24
2025-09-20,Technology,4701,1430008.48,17,29,0.7976190476190477,715.0
2025-09-21,Breakroom,9047,174046.54,10,1,0.8913043478260869,87.0
2025-09-21,Furniture,5263,3151930.11,13,41,0.8522727272727273,1575.98
2025-09-21,Office Supplies,11685,374990.43,20,2,0.869281045751634,187.56
2025-09-21,Shipping,7296,339650.77,5,2,0.9397590361445783,169.82
2025-09-21,Technology,4671,1396746.44,17,31,0.7976190476190477,698.4
2025-09-22,Breakroom,8144,160131.44,11,1,0.8804347826086957,80.06
2025-09-22,Furniture,5122,3025034.52,19,37,0.7840909090909091,1512.51
2025-09-22,Office Supplies,10815,345688.81,19,3,0.8758169934640523,172.85999999999999
2025-09-22,Shipping,6834,324740.14,6,1,0.927710843373494,162.34
2025-09-22,Technology,4613,1422077.8399999999,20,29,0.7619047619047619,711.03
2025-09-23,Breakroom,8168,156985.02,12,1,0.8695652173913043,78.48
2025-09-23,Furniture,5044,2978757.99,17,36,0.8068181818181818,1489.35
2025-09-23,Office Supplies,10536,339115.34,20,3,0.869281045751634,169.58
2025-09-23,Shipping,6923,331316.78,5,4,0.9397590361445783,165.62
2025-09-23,Technology,4494,1361174.96,20,30,0.7619047619047619,680.5600000000001
2025-09-24,Breakroom,8051,156940.51,14,1,0.8478260869565217,78.48
2025-09-24,Furniture,4949,2942255.39,18,36,0.7954545454545454,1471.09
2025-09-24,Office Supplies,10152,334909.46,19,1,0.8758169934640523,167.44
2025-09-24,Shipping,6630,314858.54,10,3,0.8795180722891566,157.44
2025-09-24,Technology,4479,1392143.3599999999,20,29,0.7619047619047619,696.06
2025-09-25,Breakroom,7612,151052.5,11,1,0.8804347826086957,75.49
2025-09-25,Furniture,4981,2936593.57,19,39,0.7840909090909091,1468.28
2025-09-25,Office Supplies,9992,324621.33,25,0,0.8366013071895425,162.28
2025-09-25,Shipping,6740,315039.55,8,5,0.9036144578313253,157.52
2025-09-25,Technology,4376,1323242.76,20,26,0.7619047619047619,661.62
2025-09-26,Breakroom,7642,149945.85,11,1,0.8804347826086957,74.97
2025-09-26,Furniture,4959,2929213.2,21,38,0.7613636363636364,1464.57
2025-09-26,Office Supplies,10173,319745.53,22,0,0.8562091503267973,159.92
2025-09-26,Shipping,6939,323390.72,9,3,0.891566265060241,161.73
2025-09-26,Technology,4464,1307501.4,19,28,0.7738095238095238,653.77
2025-09-27,Breakroom,8503,160242.76,7,0,0.9239130434782609,80.11
2025-09-27,Furniture,5106,3020642.89,16,40,0.8181818181818182,1510.32
2025-09-27,Office Supplies,11677,363968.07,15,1,0.9019607843137255,181.98
2025-09-27,Shipping,7214,333702.61,6,3,0.927710843373494,166.86
2025-09-27,Technology,4814,1420233.64,14,31,0.8333333333333334,710.17
2025-09-28,Breakroom,8815,171762.3,6,2,0.9347826086956522,85.87
2025-09-28,Furniture,5208,3071495.01,16,41,0.8181818181818182,1535.72
2025-09-28,Office Supplies,12528,396150.26,15,3,0.9019607843137255,198.16
2025-09-28,Shipping,7477,335321.62,7,3,0.9156626506024096,167.65
2025-09-28,Technology,4800,1444104.51,11,31,0.8690476190476191,722.08
2025-09-29,Breakroom,8221,157011.12,13,1,0.8586956521739131,78.5
2025-09-29,Furniture,5031,2974885.96,16,39,0.8181818181818182,1487.44
2025-09-29,Office Supplies,11350,356948.85,21,3,0.8627450980392157,178.38
2025-09-29,Shipping,6955,317463.87,6,2,0.927710843373494,158.71
2025-09-29,Technology,4465,1325448.34,17,27,0.7976190476190477,662.74
2025-09-30,Breakroom,7807,148292.04,15,1,0.8369565217391305,74.13
2025-09-30,Furniture,5053,3022087.84,16,38,0.8181818181818182,1511.03
2025-09-30,Office Supplies,10921,336306.24,21,1,0.8627450980392157,168.13
2025-09-30,Shipping,6642,310418.24,7,2,0.9156626506024096,155.2
2025-09-30,Technology,4363,1264727.68,16,28,0.8095238095238095,632.36
2025-10-01,Breakroom,6790,128878.26,17,0,0.8152173913043478,64.43
2025-10-01,Furniture,4894,2853463.74,18,36,0.7954545454545454,1426.73
2025-10-01,Office Supplies,9270,293593.06,29,0,0.8104575163398693,146.77
2025-10-01,Shipping,6088,296515.35,8,3,0.9036144578313253,148.23
2025-10-01,Technology,4290,1219819.76,19,27,0.7738095238095238,609.93
2025-10-02,Breakroom,6929,127707.84,20,0,0.782608695652174,63.84
2025-10-02,Furniture,4662,2743726.99,25,33,0.7159090909090909,1371.84
2025-10-02,Office Supplies,8688,278027.04,44,1,0.7124183006535948,139.01
2025-10-02,Shipping,5930,286488.77,13,1,0.8433734939759037,143.25
2025-10-02,Technology,4307,1157845.95,21,26,0.75,578.91
2025-10-03,Breakroom,6669,121907.62999999999,20,0,0.782608695652174,60.95
2025-10-03,Furniture,4813,2836322.21,22,37,0.75,1418.1200000000001
2025-10-03,Office Supplies,8811,287143.92,45,0,0.7058823529411765,143.56
2025-10-03,Shipping,6058,288788.19,13,2,0.8433734939759037,144.39
2025-10-03,Technology,4243,1201598.98,22,27,0.7380952380952381,600.78
2025-10-04,Breakroom,7328,142378.54,16,0,0.8260869565217391,71.18
2025-10-04,Furniture,5016,2971487.51,18,41,0.7954545454545454,1485.7
2025-10-04,Office Supplies,10399,334598.61,25,2,0.8366013071895425,167.34
2025-10-04,Shipping,6358,311543.93,11,1,0.8674698795180723,155.77
2025-10-04,Technology,4420,1287864.25,19,29,0.7738095238095238,643.93
2025-10-05,Breakroom,7872,151156.31,14,1,0.8478260869565217,75.57000000000001
2025-10-05,Furniture,5150,3046557.67,16,42,0.8181818181818182,1523.27
2025-10-05,Office Supplies,10466,342189.46,23,1,0.8496732026143791,171.06
2025-10-05,Shipping,6343,312150.48,10,2,0.8795180722891566,156.07
2025-10-05,Technology,4643,1287290.11,17,30,0.7976190476190477,643.61
2025-10-06,Breakroom,6949,132900.87,19,1,0.7934782608695652,66.45
2025-10-06,Furniture,4918,2914277.71,20,37,0.7727272727272727,1457.11
2025-10-06,Office Supplies,9297,294297.78,36,1,0.7647058823529411,147.11
2025-10-06,Shipping,5970,285135.91000000003,11,2,0.8674698795180723,142.6
2025-10-06,Technology,4326,1254137.34,21,29,0.75,627.08
2025-10-07,Breakroom,6700,128554.97,22,1,0.7608695652173914,64.27
2025-10-07,Furniture,4695,2801962.11,21,36,0.7613636363636364,1401.0
2025-10-07,Office Supplies,9049,284011.95,36,0,0.7647058823529411,141.99
2025-10-07,Shipping,6058,292468.78,12,4,0.8554216867469879,146.21
2025-10-07,Technology,4220,1251291.65,20,27,0.7619047619047619,625.64
2025-10-08,Breakroom,6180,124127.51,23,2,0.75,62.019999999999996
2025-10-08,Furniture,4616,2717424.47,23,36,0.7386363636363636,1358.69
2025-10-08,Office Supplies,8449,277818.97,43,2,0.7189542483660131,138.89
2025-10-08,Shipping,6262,283067.57,8,4,0.9036144578313253,141.54
2025-10-08,Technology,4180,1190716.47,22,25,0.7380952380952381,595.4
2025-10-09,Breakroom,5984,117076.92,25,1,0.7282608695652174,58.56
2025-10-09,Furniture,4581,2720229.14,24,36,0.7272727272727273,1360.1200000000001
2025-10-09,Office Supplies,8923,294893.34,46,1,0.6993464052287581,147.39000000000001
2025-10-09,Shipping,6173,284001.75,11,3,0.8674698795180723,141.98
2025-10-09,Technology,4122,1157688.42,21,23,0.75,578.87
2025-10-10,Breakroom,6319,124890.01,27,2,0.7065217391304348,62.45
2025-10-10,Furniture,4448,2657199.9,25,32,0.7159090909090909,1328.59
2025-10-10,Office Supplies,8286,268303.77,45,1,0.7058823529411765,134.15
2025-10-10,Shipping,5832,275660.52,13,2,0.8433734939759037,137.81
2025-10-10,Technology,3929,1088774.76,21,22,0.75,544.39
2025-10-11,Breakroom,6976,133321.66,23,2,0.75,66.69
2025-10-11,Furniture,4698,2763437.86,19,33,0.7840909090909091,1381.66
2025-10-11,Office Supplies,9920,300326.89,25,0,0.8366013071895425,150.22
2025-10-11,Shipping,6819,298448.75,5,3,0.9397590361445783,149.23
2025-10-11,Technology,4104,1219350.97,21,26,0.75,609.71
2025-10-12,Breakroom,7366,139995.94,20,1,0.782608695652174,70.0
2025-10-12,Furniture,4846,2837269.58,22,36,0.75,1418.63
2025-10-12,Office Supplies,9892,307211.04,27,1,0.8235294117647058,153.63
2025-10-12,Shipping,6852,312269.24,8,3,0.9036144578313253,156.17
2025-10-12,Technology,4159,1228345.06,20,26,0.7619047619047619,614.15
2025-10-13,Breakroom,6717,125006.43,27,0,0.7065217391304348,62.5
2025-10-13,Furniture,4590,2695869.2,21,35,0.7613636363636364,1347.92
2025-10-13,Office Supplies,8694,282246.61,40,1,0.738562091503268,141.12
2025-10-13,Shipping,6247,288454.35,10,0,0.8795180722891566,144.24
2025-10-13,Technology,4140,1142228.05,21,25,0.75,571.13
2025-10-14,Breakroom,6425,120713.71,23,0,0.75,60.35
2025-10-14,Furniture,4535,2629758.91,24,35,0.7272727272727273,1314.93
2025-10-14,Office Supplies,8784,284677.91,35,1,0.7712418300653595,142.35
2025-10-14,Shipping,6248,281990.13,10,0,0.8795180722891566,141.02
2025-10-14,Technology,4075,1167790.82,22,24,0.7380952380952381,583.92
2025-10-15,Breakroom,6551,125134.94,23,1,0.75,62.57
2025-10-15,Furniture,4413,2590755.09,23,36,0.7386363636363636,1295.37
2025-10-15,Office Supplies,8505,276009.85,38,1,0.7516339869281046,137.98
2025-10-15,Shipping,5700,255802.08,19,1,0.7710843373493976,127.89
2025-10-15,Technology,4020,1131699.96,22,20,0.7380952380952381,565.87
2025-10-16,Breakroom,6993,130392.49,27,0,0.7065217391304348,65.17
2025-10-16,Furniture,4274,2470541.89,26,31,0.7045454545454546,1235.23
2025-10-16,Office Supplies,9164,286536.58,45,1,0.7058823529411765,143.24
2025-10-16,Shipping,5558,265359.15,13,3,0.8433734939759037,132.66
2025-10-16,Technology,4137,1157145.98,21,22,0.75,578.62
2025-10-17,Breakroom,6195,123890.95,22,1,0.7608695652173914,61.94
2025-10-17,Furniture,4223,2428729.84,25,33,0.7159090909090909,1214.35
2025-10-17,Office Supplies,8608,269955.49,43,1,0.7189542483660131,134.99
2025-10-17,Shipping,5623,273386.9,18,4,0.7831325301204819,136.71
2025-10-17,Technology,3984,1157035.72,21,25,0.75,578.5
2025-10-18,Breakroom,7195,140965.35,15,1,0.8369565217391305,70.46
2025-10-18,Furniture,4495,2586378.7,23,36,0.7386363636363636,1293.21
2025-10-18,Office Supplies,10220,315311.77,28,2,0.8169934640522876,157.7
2025-10-18,Shipping,6207,290412.1,11,1,0.8674698795180723,145.22
2025-10-18,Technology,4256,1267977.24,17,23,0.7976190476190477,634.01
2025-10-19,Breakroom,7224,143434.01,16,1,0.8260869565217391,71.71
2025-10-19,Furniture,4442,2559076.15,21,35,0.7613636363636364,1279.56
2025-10-19,Office Supplies,10388,326239.61,24,4,0.8431372549019608,163.13
2025-10-19,Shipping,6397,306776.34,7,2,0.9156626506024096,153.32
2025-10-19,Technology,4422,1396275.71,18,25,0.7857142857142857,698.12
2025-10-20,Breakroom,6247,125933.84,24,1,0.7391304347826086,62.97
2025-10-20,Furniture,4333,2524341.37,23,34,0.7386363636363636,1262.19
2025-10-20,Office Supplies,8960,294484.69,36,1,0.7647058823529411,147.28
2025-10-20,Shipping,6030,294147.6,9,3,0.891566265060241,147.04
2025-10-20,Technology,4198,1311812.8499999999,20,24,0.7619047619047619,655.9
2025-10-21,Breakroom,6240,124961.7,24,1,0.7391304347826086,62.480000000000004
2025-10-21,Furniture,4269,2514000.17,26,31,0.7045454545454546,1257.0
2025-10-21,Office Supplies,8400,279261.29,46,1,0.6993464052287581,139.73
2025-10-21,Shipping,5838,283162.06,10,2,0.8795180722891566,141.57
2025-10-21,Technology,4170,1229140.72,20,24,0.7619047619047619,614.61
2025-10-22,Breakroom,6489,126194.84,24,0,0.7391304347826086,63.08
2025-10-22,Furniture,4259,2500332.87,25,31,0.7159090909090909,1250.17
2025-10-22,Office Supplies,8425,273439.76,45,2,0.7058823529411765,136.73
2025-10-22,Shipping,6179,286136.36,11,3,0.8674698795180723,143.1
2025-10-22,Technology,4174,1232462.78,20,27,0.7619047619047619,616.24
2025-10-23,Breakroom,6560,128644.74,26,1,0.717391304347826,64.28
2025-10-23,Furniture,4147,2411327.05,27,31,0.6931818181818182,1205.65
2025-10-23,Office Supplies,7945,268407.07,48,1,0.6862745098039216,134.23
2025-10-23,Shipping,5962,276716.79,13,1,0.8433734939759037,138.39
2025-10-23,Technology,4037,1174397.14,20,23,0.7619047619047619,587.17
2025-10-24,Breakroom,6715,128452.83,26,1,0.717391304347826,64.26
2025-10-24,Furniture,4071,2396937.44,31,34,0.6477272727272727,1198.46
2025-10-24,Office Supplies,7722,250546.2,45,0,0.7058823529411765,125.29
2025-10-24,Shipping,5809,271106.68,13,2,0.8433734939759037,135.57
2025-10-24,Technology,4075,1184610.51,23,22,0.7261904761904762,592.33
2025-10-25,Breakroom,7480,141935.28,16,1,0.8260869565217391,70.96000000000001
2025-10-25,Furniture,4401,2580722.78,25,36,0.7159090909090909,1290.3799999999999
2025-10-25,Office Supplies,9009,279569.75,34,1,0.7777777777777778,139.77
2025-10-25,Shipping,5939,269610.72,12,1,0.8554216867469879,134.79
2025-10-25,Technology,4277,1212275.89,20,27,0.7619047619047619,606.16
2025-10-26,Breakroom,7750,149258.81,15,1,0.8369565217391305,74.62
2025-10-26,Furniture,4425,2575533.91,18,35,0.7954545454545454,1287.79
2025-10-26,Office Supplies,9969,305220.15,29,1,0.8104575163398693,152.61
2025-10-26,Shipping,6877,311562.76,9,4,0.891566265060241,155.81
2025-10-26,Technology,4340,1263594.6199999999,22,27,0.7380952380952381,631.79
2025-10-27,Breakroom,6893,136420.35,21,0,0.7717391304347826,68.17
2025-10-27,Furniture,4249,2487460.84,29,34,0.6704545454545454,1243.74
2025-10-27,Office Supplies,8457,266299.62,45,0,0.7058823529411765,133.14
2025-10-27,Shipping,6586,301105.06,14,7,0.8313253012048193,150.55
2025-10-27,Technology,4073,1199720.8499999999,22,22,0.7380952380952381,599.84
2025-10-28,Breakroom,6419,120042.66,24,2,0.7391304347826086,60.01
2025-10-28,Furniture,4278,2524546.5,30,33,0.6590909090909091,1262.3
2025-10-28,Office Supplies,8510,274272.4,42,2,0.7254901960784313,137.13
2025-10-28,Shipping,6236,287967.13,7,4,0.9156626506024096,143.91
2025-10-28,Technology,3950,1182895.39,26,24,0.6904761904761905,591.4399999999999
2025-10-29,Breakroom,6406,121877.98999999999,21,2,0.7717391304347826,60.92
2025-10-29,Furniture,4127,2468679.52,30,33,0.6590909090909091,1234.38
2025-10-29,Office Supplies,8130,262960.2,46,1,0.6993464052287581,131.51
2025-10-29,Shipping,5838,283261.59,12,2,0.8554216867469879,141.64
2025-10-29,Technology,3959,1226271.27,23,24,0.7261904761904762,613.15
2025-10-30,Breakroom,6042,111985.47,28,1,0.6956521739130435,55.97
2025-10-30,Furniture,4195,2526659.67,27,36,0.6931818181818182,1263.33
2025-10-30,Office Supplies,8264,259495.66,44,1,0.7124183006535948,129.74
2025-10-30,Shipping,5405,261846.84,15,1,0.8192771084337349,130.92
2025-10-30,Technology,3930,1237502.76,26,23,0.6904761904761905,618.77
2025-10-31,Breakroom,6193,117648.53,26,1,0.717391304347826,58.8
2025-10-31,Furniture,4135,2462646.64,28,33,0.6818181818181818,1231.31
2025-10-31,Office Supplies,8095,264223.08,48,1,0.6862745098039216,132.12
2025-10-31,Shipping,5426,260955.74,13,2,0.8433734939759037,130.44
2025-10-31,Technology,4024,1199209.14,22,23,0.7380952380952381,599.6
2025-11-01,Breakroom,6990,127901.79,20,0,0.782608695652174,63.94
2025-11-01,Furniture,4268,2528588.9,22,35,0.75,1264.24
2025-11-01,Office Supplies,9645,302249.39,37,3,0.7581699346405228,151.13
2025-11-01,Shipping,6298,284773.43,8,3,0.9036144578313253,142.38
2025-11-01,Technology,4309,1319573.02,19,27,0.7738095238095238,659.78
2025-11-02,Breakroom,7763,148456.16,15,1,0.8369565217391305,74.22
2025-11-02,Furniture,4357,2579859.68,18,35,0.7954545454545454,1289.93
2025-11-02,Office Supplies,10342,324625.24,33,2,0.7843137254901961,162.27
