alert_type,sku_id,priority,priority_label,message,timestamp,product_name,stockout_days,action,current_qty,safety_stock,max_level,excess_units,actual_slg,target_slg,gap_pct,current_demand,avg_demand,std_demand,order_id,supplier_id,days_late,category
SUPPLIER_DELAY,SYN10190,3,MEDIUM,Supplier delivery 3 days late,2026-03-17 14:20:57,Staples Cleaning - Model 577,,Contact supplier and review backup options,,,,,,,,,,,ORD123161,SUP004,3.0,Breakroom
SUPPLIER_DELAY,SYN10191,3,MEDIUM,Supplier delivery 3 days late,2026-03-17 14:20:57,3M Cleaning - Model 540,,Contact supplier and review backup options,,,,,,,,,,,ORD123547,SUP004,3.0,Breakroom
SUPPLIER_DELAY,SYN10191,3,MEDIUM,Supplier delivery 4 days late,2026-03-17 14:20:57,3M Cleaning - Model 540,,Contact supplier and review backup options,,,,,,,,,,,ORD123558,SUP004,4.0,Breakroom
SUPPLIER_DELAY,SYN10191,3,MEDIUM,Supplier delivery 3 days late,2026-03-17 14:20:57,3M Cleaning - Model 540,,Contact supplier and review backup options,,,,,,,,,,,ORD123561,SUP004,3.0,Breakroom
SUPPLIER_DELAY,SYN10192,3,MEDIUM,Supplier delivery 3 days late,2026-03-17 14:20:57,HP Envelopes - Model 388,,Contact supplier and review backup options,,,,,,,,,,,ORD123993,SUP003,3.0,Shipping
SUPPLIER_DELAY,SYN10192,3,MEDIUM,Supplier delivery 3 days late,2026-03-17 14:20:57,HP Envelopes - Model 388,,Contact supplier and review backup options,,,,,,,,,,,ORD123995,SUP003,3.0,Shipping
SUPPLIER_DELAY,SYN10192,3,MEDIUM,Supplier delivery 3 days late,2026-03-17 14:20:57,HP Envelopes - Model 388,,Contact supplier and review backup options,,,,,,,,,,,ORD123998,SUP003,3.0,Shipping
SUPPLIER_DELAY,SYN10192,3,MEDIUM,Supplier delivery 3 days late,2026-03-17 14:20:57,HP Envelopes - Model 388,,Contact supplier and review backup options,,,,,,,,,,,ORD124007,SUP003,3.0,Shipping
SUPPLIER_DELAY,SYN10195,3,MEDIUM,Supplier delivery 3 days late,2026-03-17 14:20:57,Fellowes Packaging - Model 943,,Contact supplier and review backup options,,,,,,,,,,,ORD124449,SUP003,3.0,Shipping
SUPPLIER_DELAY,SYN10195,3,MEDIUM,Supplier delivery 3 days late,2026-03-17 14:20:57,Fellowes Packaging - Model 943,,Contact supplier and review backup options,,,,,,,,,,,ORD124458,SUP003,3.0,Shipping
SUPPLIER_DELAY,SYN10195,3,MEDIUM,Supplier delivery 3 days late,2026-03-17 14:20:57,Fellowes Packaging - Model 943,,Contact supplier and review backup options,,,,,,,,,,,ORD124459,SUP003,3.0,Shipping
SUPPLIER_DELAY,SYN10195,3,MEDIUM,Supplier delivery 3 days late,2026-03-17 14:20:57,Fellowes Packaging - Model 943,,Contact supplier and review backup options,,,,,,,,,,,ORD124462,SUP003,3.0,Shipping
SUPPLIER_DELAY,SYN10195,3,MEDIUM,Supplier delivery 3 days late,2026-03-17 14:20:57,Fellowes Packaging - Model 943,,Contact supplier and review backup options,,,,,,,,,,,ORD124465,SUP003,3.0,Shipping
SUPPLIER_DELAY,SYN10196,3,MEDIUM,Supplier delivery 3 days late,2026-03-17 14:20:57,AmazonBasics Shelving - Model 391,,Contact supplier and review backup options,,,,,,,,,,,ORD124558,SUP004,3.0,Furniture
SUPPLIER_DELAY,SYN10196,3,MEDIUM,Supplier delivery 4 days late,2026-03-17 14:20:57,AmazonBasics Shelving - Model 391,,Contact supplier and review backup options,,,,,,,,,,,ORD124562,SUP004,4.0,Furniture
SUPPLIER_DELAY,SYN10197,3,MEDIUM,Supplier delivery 3 days late,2026-03-17 14:20:57,Fellowes Tables - Model 110,,Contact supplier and review backup options,,,,,,,,,,,ORD125050,SUP003,3.0,Furniture
SUPPLIER_DELAY,SYN10197,3,MEDIUM,Supplier delivery 3 days late,2026-03-17 14:20:57,Fellowes Tables - Model 110,,Contact supplier and review backup options,,,,,,,,,,,ORD125051,SUP003,3.0,Furniture
SUPPLIER_DELAY,SYN10197,3,MEDIUM,Supplier delivery 3 days late,2026-03-17 14:20:57,Fellowes Tables - Model 110,,Contact supplier and review backup options,,,,,,,,,,,ORD125074,SUP003,3.0,Furniture
SUPPLIER_DELAY,SYN10199,3,MEDIUM,Supplier delivery 3 days late,2026-03-17 14:20:57,Staples Monitors - Model 722,,Contact supplier and review backup options,,,,,,,,,,,ORD125690,SUP003,3.0,Technology
SUPPLIER_DELAY,SYN10199,3,MEDIUM,Supplier delivery 3 days late,2026-03-17 14:20:57,Staples Monitors - Model 722,,Contact supplier and review backup options,,,,,,,,,,,ORD125694,SUP003,3.0,Technology
SUPPLIER_DELAY,SYN10199,3,MEDIUM,Supplier delivery 3 days late,2026-03-17 14:20:57,Staples Monitors - Model 722,,Contact supplier and review backup options,,,,,,,,,,,ORD125695,SUP003,3.0,Technology
SUPPLIER_DELAY,SYN10201,3,MEDIUM,Supplier delivery 3 days late,2026-03-17 14:20:57,Staples Tape - Model 703,,Contact supplier and review backup options,,,,,,,,,,,ORD126937,SUP003,3.0,Shipping
SUPPLIER_DELAY,SYN10201,3,MEDIUM,Supplier delivery 3 days late,2026-03-17 14:20:57,Staples Tape - Model 703,,Contact supplier and review backup options,,,,,,,,,,,ORD126940,SUP003,3.0,Shipping
SUPPLIER_DELAY,SYN10201,3,MEDIUM,Supplier delivery 3 days late,2026-03-17 14:20:57,Staples Tape - Model 703,,Contact supplier and review backup options,,,,,,,,,,,ORD126941,SUP003,3.0,Shipping
SUPPLIER_DELAY,SYN10203,3,MEDIUM,Supplier delivery 3 days late,2026-03-17 14:20:57,Avery Staplers - Model 445,,Contact supplier and review backup options,,,,,,,,,,,ORD128196,SUP003,3.0,Office Supplies
SUPPLIER_DELAY,SYN10203,3,MEDIUM,Supplier delivery 3 days late,2026-03-17 14:20:57,Avery Staplers - Model 445,,Contact supplier and review backup options,,,,,,,,,,,ORD128199,SUP003,3.0,Office Supplies
SUPPLIER_DELAY,SYN10203,3,MEDIUM,Supplier delivery 3 days late,2026-03-17 14:20:57,Avery Staplers - Model 445,,Contact supplier and review backup options,,,,,,,,,,,ORD128203,SUP003,3.0,Office Supplies
SUPPLIER_DELAY,SYN10204,3,MEDIUM,Supplier delivery 3 days late,2026-03-17 14:20:57,3M Folders - Model 666,,Contact supplier and review backup options,,,,,,,,,,,ORD128746,SUP003,3.0,Office Supplies
SUPPLIER_DELAY,SYN10204,3,MEDIUM,Supplier delivery 3 days late,2026-03-17 14:20:57,3M Folders - Model 666,,Contact supplier and review backup options,,,,,,,,,,,ORD128747,SUP003,3.0,Office Supplies
SUPPLIER_DELAY,SYN10204,3,MEDIUM,Supplier delivery 3 days late,2026-03-17 14:20:57,3M Folders - Model 666,,Contact supplier and review backup options,,,,,,,,,,,ORD128750,SUP003,3.0,Office Supplies
SUPPLIER_DELAY,SYN10204,3,MEDIUM,Supplier delivery 3 days late,2026-03-17 14:20:57,3M Folders - Model 666,,Contact supplier and review backup options,,,,,,,,,,,ORD128758,SUP003,3.0,Office Supplies
SUPPLIER_DELAY,SYN10210,3,MEDIUM,Supplier delivery 3 days late,2026-03-17 14:20:57,Dell Cleaning - Model 260,,Contact supplier and review backup options,,,,,,,,,,,ORD131779,SUP003,3.0,Breakroom
SUPPLIER_DELAY,SYN10210,3,MEDIUM,Supplier delivery 3 days late,2026-03-17 14:20:57,Dell Cleaning - Model 260,,Contact supplier and review backup options,,,,,,,,,,,ORD131786,SUP003,3.0,Breakroom
SUPPLIER_DELAY,SYN10210,3,MEDIUM,Supplier delivery 3 days late,2026-03-17 14:20:57,Dell Cleaning - Model 260,,Contact supplier and review backup options,,,,,,,,,,,ORD131790,SUP003,3.0,Breakroom
SUPPLIER_DELAY,SYN10210,3,MEDIUM,Supplier delivery 3 days late,2026-03-17 14:20:57,Dell Cleaning - Model 260,,Contact supplier and review backup options,,,,,,,,,,,ORD131799,SUP003,3.0,Breakroom
SUPPLIER_DELAY,SYN10210,3,MEDIUM,Supplier delivery 3 days late,2026-03-17 14:20:57,Dell Cleaning - Model 260,,Contact supplier and review backup options,,,,,,,,,,,ORD131805,SUP003,3.0,Breakroom
SUPPLIER_DELAY,SYN10217,3,MEDIUM,Supplier delivery 3 days late,2026-03-17 14:20:57,Fellowes Mice - Model 996,,Contact supplier and review backup options,,,,,,,,,,,ORD134676,SUP003,3.0,Technology
SUPPLIER_DELAY,SYN10220,3,MEDIUM,Supplier delivery 3 days late,2026-03-17 14:20:57,HP Folders - Model 934,,Contact supplier and review backup options,,,,,,,,,,,ORD135411,SUP003,3.0,Office Supplies
SUPPLIER_DELAY,SYN10220,3,MEDIUM,Supplier delivery 3 days late,2026-03-17 14:20:57,HP Folders - Model 934,,Contact supplier and review backup options,,,,,,,,,,,ORD135414,SUP003,3.0,Office Supplies
SUPPLIER_DELAY,SYN10220,3,MEDIUM,Supplier delivery 3 days late,2026-03-17 14:20:57,HP Folders - Model 934,,Contact supplier and review backup options,,,,,,,,,,,ORD135426,SUP003,3.0,Office Supplies
SUPPLIER_DELAY,SYN10220,3,MEDIUM,Supplier delivery 3 days late,2026-03-17 14:20:57,HP Folders - Model 934,,Contact supplier and review backup options,,,,,,,,,,,ORD135428,SUP003,3.0,Office Supplies
SUPPLIER_DELAY,SYN10220,3,MEDIUM,Supplier delivery 3 days late,2026-03-17 14:20:57,HP Folders - Model 934,,Contact supplier and review backup options,,,,,,,,,,,ORD135430,SUP003,3.0,Office Supplies
SUPPLIER_DELAY,SYN10222,3,MEDIUM,Supplier delivery 3 days late,2026-03-17 14:20:57,AmazonBasics Envelopes - Model 708,,Contact supplier and review backup options,,,,,,,,,,,ORD135920,SUP004,3.0,Shipping
SUPPLIER_DELAY,SYN10222,3,MEDIUM,Supplier delivery 4 days late,2026-03-17 14:20:57,AmazonBasics Envelopes - Model 708,,Contact supplier and review backup options,,,,,,,,,,,ORD135923,SUP004,4.0,Shipping
SUPPLIER_DELAY,SYN10223,3,MEDIUM,Supplier delivery 3 days late,2026-03-17 14:20:57,Dell Mice - Model 177,,Contact supplier and review backup options,,,,,,,,,,,ORD136474,SUP004,3.0,Technology
SUPPLIER_DELAY,SYN10223,3,MEDIUM,Supplier delivery 4 days late,2026-03-17 14:20:57,Dell Mice - Model 177,,Contact supplier and review backup options,,,,,,,,,,,ORD136475,SUP004,4.0,Technology
SUPPLIER_DELAY,SYN10223,3,MEDIUM,Supplier delivery 4 days late,2026-03-17 14:20:57,Dell Mice - Model 177,,Contact supplier and review backup options,,,,,,,,,,,ORD136479,SUP004,4.0,Technology
SUPPLIER_DELAY,SYN10223,3,MEDIUM,Supplier delivery 3 days late,2026-03-17 14:20:57,Dell Mice - Model 177,,Contact supplier and review backup options,,,,,,,,,,,ORD136483,SUP004,3.0,Technology
SUPPLIER_DELAY,SYN10223,3,MEDIUM,Supplier delivery 4 days late,2026-03-17 14:20:57,Dell Mice - Model 177,,Contact supplier and review backup options,,,,,,,,,,,ORD136489,SUP004,4.0,Technology
SUPPLIER_DELAY,SYN10223,3,MEDIUM,Supplier delivery 4 days late,2026-03-17 14:20:57,Dell Mice - Model 177,,Contact supplier and review backup options,,,,,,,,,,,ORD136494,SUP004,4.0,Technology
SUPPLIER_DELAY,SYN10230,3,MEDIUM,Supplier delivery 3 days late,2026-03-17 14:20:57,Avery Binders - Model 966,,Contact supplier and review backup options,,,,,,,,,,,ORD139581,SUP003,3.0,Office Supplies
SUPPLIER_DELAY,SYN10230,3,MEDIUM,Supplier delivery 3 days late,2026-03-17 14:20:57,Avery Binders - Model 966,,Contact supplier and review backup options,,,,,,,,,,,ORD139589,SUP003,3.0,Office Supplies
SUPPLIER_DELAY,SYN10230,3,MEDIUM,Supplier delivery 3 days late,2026-03-17 14:20:57,Avery Binders - Model 966,,Contact supplier and review backup options,,,,,,,,,,,ORD139592,SUP003,3.0,Office Supplies
SUPPLIER_DELAY,SYN10230,3,MEDIUM,Supplier delivery 3 days late,2026-03-17 14:20:57,Avery Binders - Model 966,,Contact supplier and review backup options,,,,,,,,,,,ORD139595,SUP003,3.0,Office Supplies
SUPPLIER_DELAY,SYN10230,3,MEDIUM,Supplier delivery 3 days late,2026-03-17 14:20:57,Avery Binders - Model 966,,Contact supplier and review backup options,,,,,,,,,,,ORD139596,SUP003,3.0,Office Supplies
SUPPLIER_DELAY,SYN10231,3,MEDIUM,Supplier delivery 3 days late,2026-03-17 14:20:57,HON Coffee - Model 257,,Contact supplier and review backup options,,,,,,,,,,,ORD140055,SUP003,3.0,Breakroom
SUPPLIER_DELAY,SYN10231,3,MEDIUM,Supplier delivery 3 days late,2026-03-17 14:20:57,HON Coffee - Model 257,,Contact supplier and review backup options,,,,,,,,,,,ORD140064,SUP003,3.0,Breakroom
SUPPLIER_DELAY,SYN10231,3,MEDIUM,Supplier delivery 3 days late,2026-03-17 14:20:57,HON Coffee - Model 257,,Contact supplier and review backup options,,,,,,,,,,,ORD140067,SUP003,3.0,Breakroom
SUPPLIER_DELAY,SYN10233,3,MEDIUM,Supplier delivery 4 days late,2026-03-17 14:20:57,Logitech Storage - Model 458,,Contact supplier and review backup options,,,,,,,,,,,ORD140901,SUP004,4.0,Technology
SUPPLIER_DELAY,SYN10233,3,MEDIUM,Supplier delivery 3 days late,2026-03-17 14:20:57,Logitech Storage - Model 458,,Contact supplier and review backup options,,,,,,,,,,,ORD140902,SUP004,3.0,Technology
SUPPLIER_DELAY,SYN10234,3,MEDIUM,Supplier delivery 4 days late,2026-03-17 14:20:57,HON Filing Cabinets - Model 541,,Contact supplier and review backup options,,,,,,,,,,,ORD141607,SUP004,4.0,Furniture
SUPPLIER_DELAY,SYN10234,3,MEDIUM,Supplier delivery 4 days late,2026-03-17 14:20:57,HON Filing Cabinets - Model 541,,Contact supplier and review backup options,,,,,,,,,,,ORD141615,SUP004,4.0,Furniture
SUPPLIER_DELAY,SYN10234,3,MEDIUM,Supplier delivery 3 days late,2026-03-17 14:20:57,HON Filing Cabinets - Model 541,,Contact supplier and review backup options,,,,,,,,,,,ORD141621,SUP004,3.0,Furniture
SUPPLIER_DELAY,SYN10234,3,MEDIUM,Supplier delivery 3 days late,2026-03-17 14:20:57,HON Filing Cabinets - Model 541,,Contact supplier and review backup options,,,,,,,,,,,ORD141623,SUP004,3.0,Furniture
SUPPLIER_DELAY,SYN10234,3,MEDIUM,Supplier delivery 3 days late,2026-03-17 14:20:57,HON Filing Cabinets - Model 541,,Contact supplier and review backup options,,,,,,,,,,,ORD141625,SUP004,3.0,Furniture
SUPPLIER_DELAY,SYN10234,3,MEDIUM,Supplier delivery 3 days late,2026-03-17 14:20:57,HON Filing Cabinets - Model 541,,Contact supplier and review backup options,,,,,,,,,,,ORD141632,SUP004,3.0,Furniture
SUPPLIER_DELAY,SYN10241,3,MEDIUM,Supplier delivery 3 days late,2026-03-17 14:20:57,3M Cables - Model 462,,Contact supplier and review backup options,,,,,,,,,,,ORD144109,SUP004,3.0,Technology
SUPPLIER_DELAY,SYN10244,3,MEDIUM,Supplier delivery 3 days late,2026-03-17 14:20:57,HP Chairs - Model 722,,Contact supplier and review backup options,,,,,,,,,,,ORD145104,SUP003,3.0,Furniture
SUPPLIER_DELAY,SYN10244,3,MEDIUM,Supplier delivery 3 days late,2026-03-17 14:20:57,HP Chairs - Model 722,,Contact supplier and review backup options,,,,,,,,,,,ORD145111,SUP003,3.0,Furniture
SUPPLIER_DELAY,SYN10244,3,MEDIUM,Supplier delivery 3 days late,2026-03-17 14:20:57,HP Chairs - Model 722,,Contact supplier and review backup options,,,,,,,,,,,ORD145113,SUP003,3.0,Furniture
SUPPLIER_DELAY,SYN10244,3,MEDIUM,Supplier delivery 3 days late,2026-03-17 14:20:57,HP Chairs - Model 722,,Contact supplier and review backup options,,,,,,,,,,,ORD145126,SUP003,3.0,Furniture
SUPPLIER_DELAY,SYN10246,3,MEDIUM,Supplier delivery 4 days late,2026-03-17 14:20:57,Fellowes Shelving - Model 590,,Contact supplier and review backup options,,,,,,,,,,,ORD145506,SUP004,4.0,Furniture
SUPPLIER_DELAY,SYN10246,3,MEDIUM,Supplier delivery 3 days late,2026-03-17 14:20:57,Fellowes Shelving - Model 590,,Contact supplier and review backup options,,,,,,,,,,,ORD145507,SUP004,3.0,Furniture
SUPPLIER_DELAY,SYN10246,3,MEDIUM,Supplier delivery 3 days late,2026-03-17 14:20:57,Fellowes Shelving - Model 590,,Contact supplier and review backup options,,,,,,,,,,,ORD145510,SUP004,3.0,Furniture
SUPPLIER_DELAY,SYN10246,3,MEDIUM,Supplier delivery 4 days late,2026-03-17 14:20:57,Fellowes Shelving - Model 590,,Contact supplier and review backup options,,,,,,,,,,,ORD145517,SUP004,4.0,Furniture
SUPPLIER_DELAY,SYN10251,3,MEDIUM,Supplier delivery 3 days late,2026-03-17 14:20:57,AmazonBasics Chairs - Model 712,,Contact supplier and review backup options,,,,,,,,,,,ORD147118,SUP003,3.0,Furniture
SUPPLIER_DELAY,SYN10251,3,MEDIUM,Supplier delivery 3 days late,2026-03-17 14:20:57,AmazonBasics Chairs - Model 712,,Contact supplier and review backup options,,,,,,,,,,,ORD147123,SUP003,3.0,Furniture
SUPPLIER_DELAY,SYN10251,3,MEDIUM,Supplier delivery 3 days late,2026-03-17 14:20:57,AmazonBasics Chairs - Model 712,,Contact supplier and review backup options,,,,,,,,,,,ORD147128,SUP003,3.0,Furniture
SUPPLIER_DELAY,SYN10251,3,MEDIUM,Supplier delivery 3 days late,2026-03-17 14:20:57,AmazonBasics Chairs - Model 712,,Contact supplier and review backup options,,,,,,,,,,,ORD147133,SUP003,3.0,Furniture
SUPPLIER_DELAY,SYN10251,3,MEDIUM,Supplier delivery 3 days late,2026-03-17 14:20:57,AmazonBasics Chairs - Model 712,,Contact supplier and review backup options,,,,,,,,,,,ORD147138,SUP003,3.0,Furniture
SUPPLIER_DELAY,SYN10252,3,MEDIUM,Supplier delivery 3 days late,2026-03-17 14:20:57,Staples Desks - Model 429,,Contact supplier and review backup options,,,,,,,,,,,ORD147298,SUP003,3.0,Furniture
SUPPLIER_DELAY,SYN10252,3,MEDIUM,Supplier delivery 3 days late,2026-03-17 14:20:57,Staples Desks - Model 429,,Contact supplier and review backup options,,,,,,,,,,,ORD147301,SUP003,3.0,Furniture
SUPPLIER_DELAY,SYN10258,3,MEDIUM,Supplier delivery 3 days late,2026-03-17 14:20:57,AmazonBasics Boxes - Model 787,,Contact supplier and review backup options,,,,,,,,,,,ORD149468,SUP003,3.0,Shipping
SUPPLIER_DELAY,SYN10258,3,MEDIUM,Supplier delivery 3 days late,2026-03-17 14:20:57,AmazonBasics Boxes - Model 787,,Contact supplier and review backup options,,,,,,,,,,,ORD149471,SUP003,3.0,Shipping
SUPPLIER_DELAY,SYN10258,3,MEDIUM,Supplier delivery 3 days late,2026-03-17 14:20:57,AmazonBasics Boxes - Model 787,,Contact supplier and review backup options,,,,,,,,,,,ORD149476,SUP003,3.0,Shipping
SUPPLIER_DELAY,SYN10259,3,MEDIUM,Supplier delivery 4 days late,2026-03-17 14:20:57,Office Depot Tables - Model 322,,Contact supplier and review backup options,,,,,,,,,,,ORD150075,SUP004,4.0,Furniture
SUPPLIER_DELAY,SYN10259,3,MEDIUM,Supplier delivery 3 days late,2026-03-17 14:20:57,Office Depot Tables - Model 322,,Contact supplier and review backup options,,,,,,,,,,,ORD150080,SUP004,3.0,Furniture
SUPPLIER_DELAY,SYN10259,3,MEDIUM,Supplier delivery 3 days late,2026-03-17 14:20:57,Office Depot Tables - Model 322,,Contact supplier and review backup options,,,,,,,,,,,ORD150081,SUP004,3.0,Furniture
SUPPLIER_DELAY,SYN10259,3,MEDIUM,Supplier delivery 3 days late,2026-03-17 14:20:57,Office Depot Tables - Model 322,,Contact supplier and review backup options,,,,,,,,,,,ORD150083,SUP004,3.0,Furniture
SUPPLIER_DELAY,SYN10259,3,MEDIUM,Supplier delivery 4 days late,2026-03-17 14:20:57,Office Depot Tables - Model 322,,Contact supplier and review backup options,,,,,,,,,,,ORD150086,SUP004,4.0,Furniture
SUPPLIER_DELAY,SYN10261,3,MEDIUM,Supplier delivery 4 days late,2026-03-17 14:20:57,Office Depot Filing Cabinets - Model 230,,Contact supplier and review backup options,,,,,,,,,,,ORD150887,SUP004,4.0,Furniture
SUPPLIER_DELAY,SYN10261,3,MEDIUM,Supplier delivery 3 days late,2026-03-17 14:20:57,Office Depot Filing Cabinets - Model 230,,Contact supplier and review backup options,,,,,,,,,,,ORD150888,SUP004,3.0,Furniture
SUPPLIER_DELAY,SYN10261,3,MEDIUM,Supplier delivery 4 days late,2026-03-17 14:20:57,Office Depot Filing Cabinets - Model 230,,Contact supplier and review backup options,,,,,,,,,,,ORD150890,SUP004,4.0,Furniture
SUPPLIER_DELAY,SYN10261,3,MEDIUM,Supplier delivery 3 days late,2026-03-17 14:20:57,Office Depot Filing Cabinets - Model 230,,Contact supplier and review backup options,,,,,,,,,,,ORD150891,SUP004,3.0,Furniture
SUPPLIER_DELAY,SYN10264,3,MEDIUM,Supplier delivery 4 days late,2026-03-17 14:20:57,Office Depot Tape - Model 410,,Contact supplier and review backup options,,,,,,,,,,,ORD152519,SUP004,4.0,Shipping
SUPPLIER_DELAY,SYN10264,3,MEDIUM,Supplier delivery 3 days late,2026-03-17 14:20:57,Office Depot Tape - Model 410,,Contact supplier and review backup options,,,,,,,,,,,ORD152521,SUP004,3.0,Shipping
SUPPLIER_DELAY,SYN10264,3,MEDIUM,Supplier delivery 3 days late,2026-03-17 14:20:57,Office Depot Tape - Model 410,,Contact supplier and review backup options,,,,,,,,,,,ORD152522,SUP004,3.0,Shipping
SUPPLIER_DELAY,SYN10264,3,MEDIUM,Supplier delivery 3 days late,2026-03-17 14:20:57,Office Depot Tape - Model 410,,Contact supplier and review backup options,,,,,,,,,,,ORD152525,SUP004,3.0,Shipping
SUPPLIER_DELAY,SYN10264,3,MEDIUM,Supplier delivery 3 days late,2026-03-17 14:20:57,Office Depot Tape - Model 410,,Contact supplier and review backup options,,,,,,,,,,,ORD152529,SUP004,3.0,Shipping
SUPPLIER_DELAY,SYN10264,3,MEDIUM,Supplier delivery 4 days late,2026-03-17 14:20:57,Office Depot Tape - Model 410,,Contact supplier and review backup options,,,,,,,,,,,ORD152538,SUP004,4.0,Shipping
SUPPLIER_DELAY,SYN10265,3,MEDIUM,Supplier delivery 4 days late,2026-03-17 14:20:57,HP Mice - Model 880,,Contact supplier and review backup options,,,,,,,,,,,ORD153006,SUP004,4.0,Technology
SUPPLIER_DELAY,SYN10265,3,MEDIUM,Supplier delivery 3 days late,2026-03-17 14:20:57,HP Mice - Model 880,,Contact supplier and review backup options,,,,,,,,,,,ORD153018,SUP004,3.0,Technology
SUPPLIER_DELAY,SYN10265,3,MEDIUM,Supplier delivery 3 days late,2026-03-17 14:20:57,HP Mice - Model 880,,Contact supplier and review backup options,,,,,,,,,,,ORD153026,SUP004,3.0,Technology
SUPPLIER_DELAY,SYN10268,3,MEDIUM,Supplier delivery 3 days late,2026-03-17 14:20:57,HON Coffee - Model 458,,Contact supplier and review backup options,,,,,,,,,,,ORD154458,SUP004,3.0,Breakroom
SUPPLIER_DELAY,SYN10268,3,MEDIUM,Supplier delivery 4 days late,2026-03-17 14:20:57,HON Coffee - Model 458,,Contact supplier and review backup options,,,,,,,,,,,ORD154465,SUP004,4.0,Breakroom
SUPPLIER_DELAY,SYN10268,3,MEDIUM,Supplier delivery 3 days late,2026-03-17 14:20:57,HON Coffee - Model 458,,Contact supplier and review backup options,,,,,,,,,,,ORD154471,SUP004,3.0,Breakroom
SUPPLIER_DELAY,SYN10273,3,MEDIUM,Supplier delivery 4 days late,2026-03-17 14:20:57,3M Filing Cabinets - Model 906,,Contact supplier and review backup options,,,,,,,,,,,ORD156039,SUP004,4.0,Furniture
SUPPLIER_DELAY,SYN10275,3,MEDIUM,Supplier delivery 4 days late,2026-03-17 14:20:57,Dell Cups - Model 759,,Contact supplier and review backup options,,,,,,,,,,,ORD156515,SUP004,4.0,Breakroom
SUPPLIER_DELAY,SYN10275,3,MEDIUM,Supplier delivery 4 days late,2026-03-17 14:20:57,Dell Cups - Model 759,,Contact supplier and review backup options,,,,,,,,,,,ORD156518,SUP004,4.0,Breakroom
SUPPLIER_DELAY,SYN10275,3,MEDIUM,Supplier delivery 4 days late,2026-03-17 14:20:57,Dell Cups - Model 759,,Contact supplier and review backup options,,,,,,,,,,,ORD156520,SUP004,4.0,Breakroom
SUPPLIER_DELAY,SYN10275,3,MEDIUM,Supplier delivery 3 days late,2026-03-17 14:20:57,Dell Cups - Model 759,,Contact supplier and review backup options,,,,,,,,,,,ORD156521,SUP004,3.0,Breakroom
SUPPLIER_DELAY,SYN10275,3,MEDIUM,Supplier delivery 4 days late,2026-03-17 14:20:57,Dell Cups - Model 759,,Contact supplier and review backup options,,,,,,,,,,,ORD156526,SUP004,4.0,Breakroom
SUPPLIER_DELAY,SYN10280,3,MEDIUM,Supplier delivery 4 days late,2026-03-17 14:20:57,AmazonBasics Chairs - Model 789,,Contact supplier and review backup options,,,,,,,,,,,ORD159225,SUP004,4.0,Furniture
SUPPLIER_DELAY,SYN10280,3,MEDIUM,Supplier delivery 3 days late,2026-03-17 14:20:57,AmazonBasics Chairs - Model 789,,Contact supplier and review backup options,,,,,,,,,,,ORD159227,SUP004,3.0,Furniture
SUPPLIER_DELAY,SYN10280,3,MEDIUM,Supplier delivery 4 days late,2026-03-17 14:20:57,AmazonBasics Chairs - Model 789,,Contact supplier and review backup options,,,,,,,,,,,ORD159232,SUP004,4.0,Furniture
SUPPLIER_DELAY,SYN10280,3,MEDIUM,Supplier delivery 4 days late,2026-03-17 14:20:57,AmazonBasics Chairs - Model 789,,Contact supplier and review backup options,,,,,,,,,,,ORD159233,SUP004,4.0,Furniture
SUPPLIER_DELAY,SYN10280,3,MEDIUM,Supplier delivery 4 days late,2026-03-17 14:20:57,AmazonBasics Chairs - Model 789,,Contact supplier and review backup options,,,,,,,,,,,ORD159247,SUP004,4.0,Furniture
SUPPLIER_DELAY,SYN10280,3,MEDIUM,Supplier delivery 4 days late,2026-03-17 14:20:57,AmazonBasics Chairs - Model 789,,Contact supplier and review backup options,,,,,,,,,,,ORD159252,SUP004,4.0,Furniture
SUPPLIER_DELAY,SYN10281,3,MEDIUM,Supplier delivery 3 days late,2026-03-17 14:20:57,AmazonBasics Pens - Model 880,,Contact supplier and review backup options,,,,,,,,,,,ORD159618,SUP004,3.0,Office Supplies
SUPPLIER_DELAY,SYN10281,3,MEDIUM,Supplier delivery 3 days late,2026-03-17 14:20:57,AmazonBasics Pens - Model 880,,Contact supplier and review backup options,,,,,,,,,,,ORD159622,SUP004,3.0,Office Supplies
SUPPLIER_DELAY,SYN10281,3,MEDIUM,Supplier delivery 3 days late,2026-03-17 14:20:57,AmazonBasics Pens - Model 880,,Contact supplier and review backup options,,,,,,,,,,,ORD159623,SUP004,3.0,Office Supplies
SUPPLIER_DELAY,SYN10281,3,MEDIUM,Supplier delivery 4 days late,2026-03-17 14:20:57,AmazonBasics Pens - Model 880,,Contact supplier and review backup options,,,,,,,,,,,ORD159630,SUP004,4.0,Office Supplies
SUPPLIER_DELAY,SYN10281,3,MEDIUM,Supplier delivery 4 days late,2026-03-17 14:20:57,AmazonBasics Pens - Model 880,,Contact supplier and review backup options,,,,,,,,,,,ORD159632,SUP004,4.0,Office Supplies
SUPPLIER_DELAY,SYN10281,3,MEDIUM,Supplier delivery 4 days late,2026-03-17 14:20:57,AmazonBasics Pens - Model 880,,Contact supplier and review backup options,,,,,,,,,,,ORD159633,SUP004,4.0,Office Supplies
